Frame,T1Left,T2Left,T3Left,T4Left,T5Left,T6Left,T7Left,T8Left
959,6.364566914,24.72290598,37.43557068,26.07099231,30.82147615,19.254963,19.87834359,9.70223232
960,6.837735298,25.41962077,37.6230406,26.18621317,30.82147615,19.25895283,20.55596692,8.949669044
961,7.267065432,25.32909157,37.50181649,26.20614523,30.76964322,19.03975294,21.16325873,8.966297787
962,7.598892551,25.74855398,37.19007179,26.4277878,30.82147615,18.14209867,21.31452988,8.265455825
963,7.990554424,25.80676624,37.02315816,26.56844444,30.87733564,17.63528826,21.25316202,7.832396313
964,8.560676609,25.61502684,36.96021212,27.0536226,30.87342521,16.88286232,21.49758238,7.922961063
965,8.920713873,25.95562244,36.96822939,26.52674545,30.81755863,17.43624547,22.1321182,7.856382883
966,9.35350886,25.98315516,36.96954422,25.92291959,30.82147615,16.92126898,23.04969796,7.673839196
967,9.820298977,26.07009014,36.97904358,25.62726673,30.81755863,16.87422271,23.73296914,8.269249059
968,10.1522301,26.0616684,36.81078972,25.59696232,30.88134712,17.06236467,23.75099897,8.11091906
969,10.57584871,26.05655388,36.32125637,26.04096342,30.87342521,17.57409912,23.48584186,7.70218878
970,11.10015495,25.85993658,36.28704937,26.15223983,30.87342521,18.54005998,23.25355749,8.013480642
971,12.08886827,25.59696232,35.89385953,26.79633647,30.92929226,18.9360338,22.62843521,7.809741609
972,12.50355981,25.45432553,35.57935221,27.1800833,30.92929226,18.95159476,21.94242648,7.012309177
973,12.6973131,25.20006222,35.27457736,26.67998921,30.93319563,19.04699871,20.62579666,7.263828192
974,12.668012,24.99206658,35.38761365,27.52341607,30.93319563,18.70475448,19.22758186,7.260589508
975,12.7450144,24.47840648,35.54482826,28.69386666,30.98905613,18.7934031,17.83764828,6.942645029
976,12.84061805,24.43872337,35.60869107,30.12534561,30.98905613,19.49009184,17.23026361,7.375223386
977,12.93648484,25.09612368,35.57446005,30.84136132,30.9851598,20.27671768,16.57344575,7.471331876
978,13.114167,25.09012491,35.62911708,30.87753876,30.9851598,21.2236306,15.89186861,7.666070701
979,13.01671787,25.41511739,35.68412981,30.67067394,30.98905613,23.2319022,15.51634596,7.990554424
980,12.89168166,25.85441827,35.89639313,30.68115252,30.88134712,23.3049502,15.48326581,9.110805892
981,12.80454419,25.95556202,35.94105129,31.55563975,30.87733564,23.34562023,15.76825165,9.394824107
982,12.88048695,26.08001227,35.98574118,31.26164577,30.88134712,23.13742181,16.60057638,9.536785203
983,12.97895897,26.22355094,36.06417391,31.08933193,30.9851598,23.571477,16.83766445,9.599386647
984,12.97895897,27.2765992,36.10888511,30.8535607,30.98905613,22.94667906,16.88388391,9.703525133
985,12.95247436,28.52736959,36.15362776,31.32222725,30.92548981,22.86144702,16.88388391,9.641274605
986,13.00189279,29.77773343,36.18731093,31.18295021,30.91468829,22.576961,16.88388391,9.746252613
987,12.97569667,29.93172498,36.00869673,31.05476453,31.01980477,22.74799683,16.82359676,9.740298147
988,13.02526775,30.49239853,36.14260998,30.7301754,30.90799249,22.96826193,16.75897658,9.690589249
989,12.95247436,30.90109228,36.17639009,30.00680456,30.86230063,23.33991054,16.7260104,9.746252613
990,12.99935998,31.26610945,36.2102253,28.95692801,30.79618158,23.89678204,16.16111877,9.795999183
991,12.94968973,31.84051859,36.09794055,28.3964178,30.84888484,24.76555285,15.98042202,9.752525006
992,12.77242029,32.19727293,36.16563938,29.38613006,30.78986742,24.8476613,16.27857488,9.752525006
993,12.92290246,31.99516764,36.13176243,29.26572002,30.84278483,24.64509038,16.26373438,9.746252613
994,13.6007388,31.87757883,36.16563938,28.95692801,30.84578415,24.76909817,16.39423313,9.641274605
995,13.65539073,31.91842803,36.08716647,29.0246979,30.95463003,24.87017941,16.62172073,9.696897648
996,13.77064937,31.87934955,36.08716647,29.26572002,30.90170118,25.07262029,17.10064326,9.696897648
997,13.99439888,31.64773003,36.2102253,29.37844543,30.90479626,24.99708527,17.39365769,9.814708962
998,14.8230847,31.31857264,36.16563938,27.14290596,30.90479626,25.32543891,17.70609838,10.1212932
999,15.87716045,31.31857264,36.27806037,25.66731151,30.90799249,26.04842874,18.50450497,10.17675783
1000,16.54693398,30.69826836,36.24411544,25.33361024,30.90479626,26.73787426,19.22660324,10.35091494
1001,16.62436188,30.48633005,36.15505895,24.22930457,30.84888484,27.21421393,19.73569031,10.46975377
1002,16.76084771,30.89825057,36.07656303,24.02811154,31.01353614,27.31847375,19.81181546,10.26527506
1003,16.82844259,31.28496022,36.24411544,24.45046192,31.02647644,27.21421393,19.84747762,10.67501607
1004,16.85683719,31.69263586,36.24411544,24.1677471,31.02996333,27.18648605,19.92663825,11.01834688
1005,16.88611264,32.35273689,36.12108526,24.1987398,31.02996333,27.13129204,20.03657775,11.07299995
1006,16.95320807,32.47072971,36.16563938,23.22710968,31.02309024,26.54878438,20.32769146,11.16522602
1007,16.94071734,32.11945404,36.32259462,22.61471096,30.96718986,25.97971516,21.33680838,11.41521231
1008,16.88611264,31.77692849,36.18908742,22.81950184,31.0894328,25.28727111,21.7633321,11.52906588
1009,16.92840264,31.05128042,36.23355793,23.63180095,31.08237108,24.2247741,21.18251354,11.6169972
1010,16.92840264,31.79739964,36.18908742,24.34151943,31.14531515,23.7789083,20.46277088,11.58157986
1011,16.76000573,31.79739964,36.05586865,25.87103028,31.09689631,23.1883281,20.5779237,11.67072783
1012,17.47029479,32.27645879,36.09007753,27.94961066,31.09311435,23.43879314,20.95283236,11.85680159
1013,18.02791258,32.51290747,36.17639009,28.98463924,31.03723905,23.93369508,22.21421959,12.19849171
1014,18.38037388,32.24715156,36.35521553,29.02950554,31.0894328,24.47911109,22.85733143,13.05664949
1015,18.98920283,31.81731554,36.4,28.80131775,31.03355088,24.35800452,24.02295569,13.24846859
1016,19.24918035,31.33063625,36.47840172,28.38796816,31.08237108,24.04285507,25.29347109,16.13052758
1017,19.7832236,31.29337924,36.27680692,26.89055626,31.03723905,23.58238393,26.03632662,17.40744484
1018,20.41697333,31.07535821,36.43362754,24.80363844,31.09311435,22.79592104,26.29604016,17.86180551
1019,21.08650981,31.44094553,36.44481549,23.91088522,31.0858517,22.11283935,26.49888994,18.42476594
1020,21.91089008,31.64336973,36.50109039,23.79492652,31.03355088,21.54363015,26.90250724,18.35040621
1021,23.08789744,32.0807182,36.69295039,25.16351136,31.0894328,21.64890759,27.52495421,18.08106369
1022,24.44199534,32.30156504,36.52445186,26.58449232,31.04491714,21.97384627,28.03178995,18.06292999
1023,25.64341444,32.06507383,36.84953188,28.1314594,31.03723905,22.45285764,28.81846186,18.0986594
1024,26.64970514,31.98624704,36.90671917,29.00351317,31.03355088,23.02696576,29.86627583,18.06379805
1025,27.61895929,32.0071722,36.91602232,28.99680865,31.03355088,23.14833005,30.53309811,18.02921718
1026,28.51280021,32.20073043,36.91602232,28.54094266,30.9813642,22.68117528,31.19984103,18.0986594
1027,29.23484277,31.70698043,36.79268188,28.00100798,30.9851598,22.2483567,31.864,18.1337996
1028,29.87399243,31.83835172,36.72613892,27.24755373,30.9851598,21.90573697,32.15984975,18.20473784
1029,30.11467363,31.71998386,37.01807558,26.68145843,30.97766938,21.10605752,32.34163632,18.16921704
1030,30.23419203,31.7235428,37.06108601,26.40659796,30.92929226,20.67029714,32.50842205,18.16921704
1031,30.22947224,31.41939376,37.36442372,26.13616651,30.97407535,19.9799964,32.31942376,18.16921704
1032,30.52744863,30.71271997,37.44273238,26.225823,30.9851598,19.24062535,31.98585487,18.11606491
1033,30.77249681,30.14678225,37.80103702,26.07580334,31.04102782,19.5384634,31.84160197,18.11606491
1034,30.64551073,29.32160214,37.90318952,26.1766907,30.9851598,19.66110475,31.68481782,18.09848612
1035,31.00726625,28.2533736,38.18731936,26.53360134,30.9813642,19.74927158,31.79823794,18.09848612
1036,31.32623182,27.69147623,38.08926358,28.01416442,31.05299728,19.96971307,31.74488809,18.11606491
1037,32.15302312,26.89131429,38.14788068,28.78013204,31.03723905,20.42718502,31.50949368,18.11606491
1038,32.8960321,26.37653503,38.17450626,30.78716824,31.05299728,20.5276477,31.19205027,18.11606491
1039,33.04232534,26.00257956,38.07789994,32.17003823,31.10077864,20.29179144,30.33546413,18.11606491
1040,32.43347703,25.81016854,38.06422614,33.59486627,31.10476131,19.99733262,29.68765939,18.09848612
1041,32.06654082,25.42794683,38.24767203,34.60097663,31.10077864,20.17407287,28.89100732,18.09848612
1042,32.75765462,24.90760141,38.33059895,33.9957362,31.09689631,20.32020787,28.56735592,18.09848612
1043,33.46500214,24.69517459,38.41473467,31.8363817,31.04102782,20.43662438,27.2729199,18.09848612
1044,34.16688455,24.10817886,38.584,30.15047489,31.1130275,21.28891392,26.11654127,18.15168973
1045,34.60858899,23.65196313,38.70770879,28.41628941,31.10476131,22.3704405,25.079311,18.09848612
1046,34.69506201,23.44421123,38.74022364,26.12968641,31.31662,23.80579694,24.13236167,18.09848612
1047,34.77401605,23.62808498,38.73467821,24.12982752,31.26074292,24.7556106,22.90016594,18.15168973
1048,34.23267679,22.96061463,38.69798548,22.65502823,31.2086347,25.24755513,21.57686613,18.15168973
1049,34.28746057,23.05853976,38.65127951,23.06452306,31.20486629,26.03729018,20.47181086,18.1343184
1050,34.00933989,23.39815104,38.65420029,24.37955996,31.26074292,26.15847457,19.1910129,18.15168973
1051,33.67965891,23.29949974,38.565505,25.10080923,31.20486629,26.08716589,17.94631817,18.11606491
1052,33.76999662,23.43691993,38.66843591,26.80856341,31.20486629,26.1769902,17.35683842,18.09848612
1053,34.32032541,23.73059055,38.7912287,28.37653228,31.20486629,26.70818421,16.77992133,18.15168973
1054,34.57636094,24.33275718,38.67832882,30.65942465,31.14531515,27.09670976,16.94543714,18.15168973
1055,34.61117138,24.31464283,38.66450238,31.87088853,31.2086347,27.53839501,17.39663232,18.15168973
1056,34.58574689,24.45584822,38.87646486,32.35525701,31.2086347,28.33622134,17.99134547,18.15168973
1057,34.88741573,24.40276706,38.94448726,33.40854118,31.15664064,28.55363066,18.37619329,18.15168973
1058,35.43848846,24.38496192,39.13562714,34.40793304,31.20486629,28.80736017,18.65270811,18.22238623
1059,36.67251832,24.34969897,39.13562714,35.06879,31.2086347,28.76394632,19.25504443,18.32877519
1060,38.05071227,24.38496192,39.31682591,35.83518718,31.20486629,28.66346748,19.53340687,18.82541431
1061,38.96557907,24.40276706,39.36110893,36.74769326,31.15276527,28.03178995,20.38799961,19.05860268
1062,40.62440094,24.45584822,39.41560706,36.67191972,31.1489901,27.59982029,21.36251371,18.67161268
1063,41.49841828,24.45584822,39.46001764,35.93943706,31.20486629,27.73017995,22.4683557,18.39273944
1064,41.85118703,24.23305775,39.4364469,34.50386274,31.15276527,28.22405556,22.99637119,19.16558582
1065,41.67487492,24.20962321,39.5149349,34.5728689,31.09311435,28.55593697,23.94862769,19.61447466
1066,41.46761242,24.3688168,39.64863276,35.42193671,30.9851598,29.01351299,24.58808167,20.05089365
1067,41.19925747,24.34712303,40.07491624,38.54154994,31.04102782,29.59667549,25.75561702,20.87838921
1068,41.74415945,24.00806931,40.15340583,40.07698991,30.92929226,30.1941801,26.77713652,21.4818219
1069,42.09658228,23.67184319,40.27642089,40.35735492,30.94130495,30.43031962,27.19744223,21.95864185
1070,42.05331549,22.99057476,40.4547969,38.3954639,31.0100474,30.78110693,27.60317199,22.31619322
1071,42.38227101,22.1376436,40.42102344,37.58317666,31.07495455,31.17646292,28.01550771,22.49290733
1072,43.71516533,21.24401167,40.4432062,38.58013914,30.96805063,30.81374239,28.79102638,22.60319836
1073,43.78068396,20.02342628,40.208039,38.49774975,30.87124124,29.93256314,29.95371897,22.95754133
1074,44.30799838,19.16615851,40.39840155,37.68537881,30.86128448,29.40789227,30.45416753,23.20171304
1075,44.88353712,18.05841543,40.38729939,36.84804255,30.90291896,28.84956735,30.57441022,23.34145565
1076,45.03058161,16.79262505,40.3103933,37.21978399,30.95873279,28.04386963,30.85498365,22.98730084
1077,45.10225538,16.02578722,40.89277061,37.45290718,30.84258147,26.92942123,31.10904589,22.9261702
1078,45.38267088,15.64125212,40.71511955,37.69943957,30.73094076,25.95991125,31.07495455,22.9261702
1079,45.69438723,14.92439399,40.79771994,37.61282845,30.7265014,24.48122481,31.34724741,22.75592231
1080,45.93816226,13.78328263,40.85598199,37.93908043,30.82961485,22.96109266,31.96776076,22.69555022
1081,45.92153656,12.50355981,41.10331335,37.90467876,30.8254949,22.66367808,32.6322432,22.68836389
1082,45.83718874,11.97195657,40.88207118,37.66015613,30.83383596,23.01933796,32.78464031,22.56973691
1083,45.7950593,12.0732935,40.87650944,37.56535766,30.72216347,23.3444784,32.72853874,22.4562793
1084,45.80574078,12.42543971,40.84431319,37.45914468,30.71792701,23.59009555,32.16769858,22.40028
1085,45.52111141,12.52198067,40.97807414,37.39697442,30.67067394,23.93880465,30.8,22.17607071
1086,45.54291023,12.49703709,40.86837643,37.66015613,30.67067394,24.44507443,29.86858577,22.176
1087,45.5264846,12.57209354,40.53982299,37.66015613,30.61930267,24.74116505,29.92098394,22.06428426
1088,44.99658369,12.59713745,40.70876466,37.61670523,30.6796704,25.36806181,30.28937451,22.07600689
1089,44.22511142,12.47229506,40.58408516,37.60870112,30.74012362,26.1985453,30.82310406,22.45481294
1090,43.50129598,12.28750259,40.36671738,37.43552879,30.73548152,27.12447161,30.93400666,22.37401493
1091,42.70079868,12.13340513,40.41353595,37.48655226,30.628519,27.8523306,30.94186239,22.31338253
1092,41.58097103,11.90049411,40.36796036,37.58964283,30.61930267,28.17874149,30.94186239,22.26244766
1093,40.72674836,11.72381098,40.35187629,37.57165996,30.79129331,28.95898562,30.94186239,22.26744781
1094,39.56965706,11.88308916,40.21162658,37.51084664,30.67512139,29.8046289,30.94186239,22.20666567
1095,38.82541024,11.81719425,40.02495941,37.55475405,30.78232948,31.01859159,30.94186239,22.21167837
1096,38.51908618,11.51722744,39.94731651,37.67734768,30.55902093,31.54236973,30.93400666,22.27258764
1097,37.70634323,11.71297264,39.76224782,37.91332346,30.73094076,31.80533792,30.52262007,22.32834539
1098,36.63277571,11.48218516,39.63787441,38.05470925,30.56348462,32.30894266,29.24706891,22.22755623
1099,35.87812972,11.592,39.40765002,38.19323165,30.73094076,32.58819909,28.15552805,22.27258764
1100,35.24647296,11.76213314,39.31060396,38.30015185,30.78676079,33.53109602,27.16854299,22.31872254
1101,34.4629842,11.48218516,39.29496497,38.14294797,30.67067394,34.6652213,25.83536801,22.42078036
1102,34.21160037,11.20349945,39.29496497,38.17742244,30.79129331,35.38513225,24.48986991,22.19649558
1103,33.74045311,11.05599421,39.06223793,38.17742244,30.73094076,36.27728237,23.91068849,22.08601947
1104,33.41215491,11.06832598,38.86032836,38.13332737,30.78232948,36.70991147,23.08531655,22.09531788
1105,32.99863852,10.97657141,38.82912556,38.098813,30.67067394,36.74905865,22.3296094,22.09531788
1106,32.60532374,10.97442846,38.82912556,38.13332737,30.60624145,36.78910186,21.48393856,21.99438765
1107,32.30326398,11.41095333,38.5029628,38.098813,30.66208395,36.70991147,20.67393799,22.01377024
1108,32.20501526,11.65338337,38.48776969,38.13332737,30.71792701,36.94544562,19.81814603,21.66910575
1109,32.7654081,11.47836086,38.42632514,38.098813,30.82961485,37.18252407,20.0327428,21.46093605
1110,33.51425726,11.34604777,38.44301091,38.098813,30.77377065,37.10332815,20.53490297,21.33210463
1111,33.95890976,11.50292345,38.36519089,38.05470925,30.71792701,37.10332815,20.54123969,21.42349514
1112,34.19697671,11.58861786,38.38223006,37.75600403,30.71792701,37.10332815,20.17803638,21.39412555
1113,34.48095126,12.12293298,38.22967057,37.61541301,30.65390076,37.18252407,20.09026829,21.31099847
1114,34.38564165,12.93648484,38.07382303,37.73070389,30.82961485,37.34108386,20.16194435,20.98692927
1115,33.76916084,13.26431845,38.07382303,37.46734813,30.88134712,37.38460346,20.3138022,20.68591792
1116,33.18395757,13.15761681,38.04580818,37.56535766,31.00134913,37.14974326,20.43255755,20.06090088
1117,32.47942068,13.14903373,37.92192485,37.69303384,30.99305316,37.10349719,21.14902854,19.95251002
1118,32.33140492,13.30232822,37.77082726,37.95184907,31.04890697,36.86574041,21.7497108,19.73465743
1119,32.28991273,13.12420664,37.46433483,38.21826663,31.05299728,36.75238659,22.41098731,19.39646318
1120,32.1851444,12.86989169,37.51653118,38.43093587,31.10884427,36.48540749,22.97918223,19.03612902
1121,31.32623182,12.30624687,37.42564255,38.61471056,30.99715084,36.38897064,23.56209566,18.73867445
1122,30.23771843,11.71939657,37.23658932,38.64649221,31.21647155,35.71118727,24.33185501,18.74729122
1123,28.91737194,11.40105539,37.49127856,38.72552853,31.16061617,35.12735868,24.21875373,18.39572298
1124,27.96166976,11.28090776,37.71361982,38.7675749,31.10077864,34.85459074,24.76321013,17.56687064
1125,26.81984937,11.17869975,37.66839906,38.60061761,31.10077864,34.50190858,25.63625932,17.51117403
1126,25.90258798,11.01507331,37.81289854,38.72208672,31.15664064,34.64228076,26.25151942,17.8422187
1127,24.78751299,10.18291903,37.64320666,38.77724034,31.26836612,34.56361555,27.17021664,18.16075769
1128,23.38823089,9.494436266,37.47651211,38.74103313,31.16061617,34.56361555,28.30283435,18.21162706
